Date,Type,Action,Symbol,Instrument Type,Description,Value,Quantity,Average Price,Commissions,Fees,Multiplier,Underlying Symbol,Expiration Date,Strike Price,Call or Put,Order #
2021-02-21T22:15:26-0800,Trade,BUY,/ZNM1,Future,Bought 2 /ZNM1 @ 134.078125,0.00,2,0.00,-2.50,-2.14,,,,,,132370322
2021-02-21T22:15:26-0800,Trade,SELL,/ZBM1,Future,Sold 1 /ZBM1 @ 160.84375,0.00,1,0.00,-1.25,-1.12,,,,,,132370323
2021-02-19T12:45:20-0800,Trade,SELL_TO_OPEN,BA    210326C00240000,Equity Option,Sold 1 BA 03/26/21 Call 240.00 @ 4.11,411.00,1,411.00,-1.00,-0.152,100,BA,3/26/21,240.0,CALL,132321292
2021-02-19T12:45:20-0800,Trade,SELL_TO_OPEN,BA    210326P00180000,Equity Option,Sold 1 BA 03/26/21 Put 180.00 @ 1.61,161.00,1,161.00,-1.00,-0.152,100,BA,3/26/21,180.0,PUT,132321292
2021-02-19T12:45:20-0800,Trade,BUY_TO_OPEN,BA    210326C00250000,Equity Option,Bought 1 BA 03/26/21 Call 250.00 @ 2.62,-262.00,1,-262.00,-1.00,-0.14,100,BA,3/26/21,250.0,CALL,132321292
2021-02-19T12:45:20-0800,Trade,BUY_TO_OPEN,BA    210326P00170000,Equity Option,Bought 1 BA 03/26/21 Put 170.00 @ 0.98,-98.00,1,-98.00,-1.00,-0.14,100,BA,3/26/21,170.0,PUT,132321292
2021-02-19T07:23:07-0800,Trade,BUY_TO_OPEN,CCL   210226C00026500,Equity Option,Bought 1 CCL 02/26/21 Call 26.50 @ 0.50,-50.00,1,-50.00,-1.00,-0.14,100,CCL,2/26/21,26.5,CALL,132077410
2021-02-19T07:23:07-0800,Trade,SELL_TO_OPEN,CCL   210226C00025500,Equity Option,Sold 1 CCL 02/26/21 Call 25.50 @ 0.73,73.00,1,73.00,-1.00,-0.152,100,CCL,2/26/21,25.5,CALL,132077410
2021-02-18T11:02:35-0800,Trade,BUY_TO_CLOSE,TSLA  210319C00950000,Equity Option,Bought 1 TSLA 03/19/21 Call 950.00 @ 9.20,-920.00,1,-920.00,0.00,-0.14,100,TSLA,3/19/21,950.0,CALL,131889082
2021-02-18T11:02:35-0800,Trade,SELL_TO_OPEN,TSLA  210319C00870000,Equity Option,Sold 1 TSLA 03/19/21 Call 870.00 @ 22.35,"2,235.00",1,"2,235.00",-1.00,-0.192,100,TSLA,3/19/21,870.0,CALL,131889082
2021-02-18T09:41:18-0800,Trade,BUY_TO_OPEN,./CLK1 LOK1  210415C73,Future Option,Bought 1 /CLK1 LOK1 04/15/21 Call 73.00 @ 0.32,-320.00,1,-320.00,-2.50,-1.82,1,/CLK1,4/15/21,73.0,CALL,131853772
2021-02-18T09:41:18-0800,Trade,SELL_TO_OPEN,./CLK1 LOK1  210415C70,Future Option,Sold 1 /CLK1 LOK1 04/15/21 Call 70.00 @ 0.52,520.00,1,520.00,-2.50,-1.82,1,/CLK1,4/15/21,70.0,CALL,131853772
2021-02-18T09:41:04-0800,Trade,BUY_TO_OPEN,./CLK1 LOK1  210415C71,Future Option,Bought 1 /CLK1 LOK1 04/15/21 Call 71.00 @ 0.44,-440.00,1,-440.00,-2.50,-1.82,1,/CLK1,4/15/21,71.0,CALL,131853653
2021-02-18T09:41:04-0800,Trade,SELL_TO_OPEN,./CLK1 LOK1  210415C70,Future Option,Sold 1 /CLK1 LOK1 04/15/21 Call 70.00 @ 0.52,520.00,1,520.00,-2.50,-1.82,1,/CLK1,4/15/21,70.0,CALL,131853653
2021-02-18T09:12:51-0800,Trade,BUY_TO_OPEN,./ESM1 EW4H1 210326C4220,Future Option,Bought 1 /ESM1 EW4H1 03/26/21 Call 4220.00 @ 2.25,-112.50,1,-112.50,-2.50,-0.87,1,/ESM1,3/26/21,4220.0,CALL,131840105
2021-02-18T09:12:51-0800,Trade,SELL_TO_OPEN,./ESM1 EW4H1 210326C4120,Future Option,Sold 1 /ESM1 EW4H1 03/26/21 Call 4120.00 @ 7.25,362.50,1,362.50,-2.50,-0.87,1,/ESM1,3/26/21,4120.0,CALL,131840105
2021-02-18T08:50:02-0800,Trade,BUY_TO_OPEN,./ESM1 EW4H1 210326C4170,Future Option,Bought 1 /ESM1 EW4H1 03/26/21 Call 4170.00 @ 3.75,-187.50,1,-187.50,-2.50,-0.87,1,/ESM1,3/26/21,4170.0,CALL,131828036
2021-02-18T08:50:02-0800,Trade,BUY_TO_OPEN,./ESM1 EW4H1 210326P3500,Future Option,Bought 1 /ESM1 EW4H1 03/26/21 Put 3500.00 @ 24.25,"-1,212.50",1,"-1,212.50",-2.50,-0.87,1,/ESM1,3/26/21,3500.0,PUT,131828036
2021-02-18T08:50:02-0800,Trade,SELL_TO_OPEN,./ESM1 EW4H1 210326C4120,Future Option,Sold 1 /ESM1 EW4H1 03/26/21 Call 4120.00 @ 7.25,362.50,1,362.50,-2.50,-0.87,1,/ESM1,3/26/21,4120.0,CALL,131828036
2021-02-18T08:50:02-0800,Trade,SELL_TO_OPEN,./ESM1 EW4H1 210326P3550,Future Option,Sold 1 /ESM1 EW4H1 03/26/21 Put 3550.00 @ 28.5,"1,425.00",1,"1,425.00",-2.50,-0.87,1,/ESM1,3/26/21,3550.0,PUT,131828036
2021-02-18T08:46:00-0800,Trade,SELL_TO_OPEN,TSLA  210319C00950000,Equity Option,Sold 1 TSLA 03/19/21 Call 950.00 @ 9.70,970.00,1,970.00,-1.00,-0.172,100,TSLA,3/19/21,950.0,CALL,131825831
2021-02-18T08:46:00-0800,Trade,BUY_TO_OPEN,TSLA  220121C00950000,Equity Option,Bought 1 TSLA 01/21/22 Call 950.00 @ 171.85,"-17,185.00",1,"-17,185.00",-1.00,-0.14,100,TSLA,1/21/22,950.0,CALL,131825831
2021-02-18T08:34:58-0800,Trade,SELL_TO_OPEN,AAPL  210401C00137000,Equity Option,Sold 1 AAPL 04/01/21 Call 137.00 @ 2.50,250.00,1,250.00,-1.00,-0.152,100,AAPL,4/01/21,137.0,CALL,131819717
2021-02-18T08:34:58-0800,Trade,BUY_TO_OPEN,AAPL  220121C00140000,Equity Option,Bought 1 AAPL 01/21/22 Call 140.00 @ 13.55,"-1,355.00",1,"-1,355.00",-1.00,-0.14,100,AAPL,1/21/22,140.0,CALL,131819717
2021-02-17T14:00:00-0800,Money Movement,,,,TRANSFER FROM NATIONAL FINA,"80,481.80",0,,--,0.00,,,,,,
